Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
ANT  307 CULTURE AND COMMUNICATION         ,31196,"(('MW', '2:00 p.m.-3:00 p.m.'), ('M', '5:00 p.m.-6:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31197,"(('MW', '2:00 p.m.-3:00 p.m.'), ('T', '4:30 p.m.-5:30 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31198,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '8:00 a.m.-9:00 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31199,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31201,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31202,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31203,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ANT  307 CULTURE AND COMMUNICATION         ,31204,"(('MW', '2:00 p.m.-3:00 p.m.'), ('T', '8:30 a.m.-9:30 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14115,"(('MW', '2:00 p.m.-3:00 p.m.'), ('M', '3:00 p.m.-6:00 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14120,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '3:00 p.m.-6:00 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14125,"(('MW', '2:00 p.m.-3:00 p.m.'), ('T', '3:30 p.m.-6:30 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14130,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TH', '3:30 p.m.-6:30 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14135,"(('MW', '2:00 p.m.-3:00 p.m.'), ('M', '6:00 p.m.-9:00 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
ASE  375 ELECTROMECHANICAL SYSTEMS         ,14140,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '6:00 p.m.-9:00 p.m.'))",ASE 1.126ASE 2.116,Face-to-face,"SIROHI, JAYANT",open; reserved,,
BEN  507 FIRST-YEAR BENGALI II         ,32005,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TTH', '11:00 a.m.-12:30 p.m.'))",GAR 2.124RLP 0.124,Face-to-face,"SHAMIM, AHMED",open,,
CGS  365 BIAS         ,29170,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",BUR 224GAR 2.128,Face-to-face,"BEAVER, DAVID I",open,Ethics,
CMS  346 USING COMM TECHNOLOGY AT WORK         ,08245,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",DMC 3.206,Hybrid or Blended,"SHOREY, SAMANTHA",open,Independent Inquiry,
GEO  420K INTRO TO FIELD/STRAT METHS         ,26910,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-5:00 p.m.'))",JGB 3.222EPS 2.104,Face-to-face,"MALKOWSKI, MATTHEW ALANBARQUERO-MOLINA, MIRIAM",open; reserved,,
GEO  420K INTRO TO FIELD/STRAT METHS         ,26915,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-5:00 p.m.'))",JGB 3.222EPS 2.136,Face-to-face,"MALKOWSKI, MATTHEW ALANBARQUERO-MOLINA, MIRIAM",open; reserved,,
GEO  420K INTRO TO FIELD/STRAT METHS         ,26920,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-5:00 p.m.'))",JGB 3.222EPS 4.104,Face-to-face,"MALKOWSKI, MATTHEW ALANBARQUERO-MOLINA, MIRIAM",open; reserved,,
GER  507 FIRST-YEAR GERMAN II         ,36760,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))",JES A303AJES A303A,Face-to-face,"EWING, KAREN J",open,,
H S  341 HEALTH AND JUSTICE         ,29445,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '10:00 a.m.-11:00 a.m.'))",WAG 302PMA 7.112,Face-to-face,"SMITH, NICOLE",open; reserved,Ethics,
H S  341 HEALTH AND JUSTICE         ,29450,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '11:00 a.m.-12:00 p.m.'))",WAG 302PMA 7.112,Face-to-face,"SMITH, NICOLE",open; reserved,Ethics,
H S  341 HEALTH AND JUSTICE         ,29455,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '12:00 p.m.-1:00 p.m.'))",WAG 302PMA 6.112,Face-to-face,"SMITH, NICOLE",open; reserved,Ethics,
HDO  365 BIAS         ,29580,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",BUR 224GAR 2.128,Face-to-face,"BEAVER, DAVID I",open; reserved,Ethics,
HDO  365 BIAS         ,29585,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '3:00 p.m.-4:00 p.m.'))",BUR 224GAR 2.128,Face-to-face,"BEAVER, DAVID I",open,Ethics,
HIN  507 FIRST-YEAR HINDI II         ,32200,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TTH', '12:30 p.m.-2:00 p.m.'))",BEN 1.106MEZ 2.124,Face-to-face,"SANCHEZ LOZOYA, ZELTZYN R",open,,
HIN  612 ACCELERATED SECOND-YEAR HINDI         ,32205,"(('MW', '2:00 p.m.-3:30 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))",MEZ 2.118MEZ 2.122,Face-to-face,"SHAH, GAUTAMI HIRU",open,,
LIN  312C CULTURE AND COMMUNICATION         ,38941,"(('MW', '2:00 p.m.-3:00 p.m.'), ('M', '5:00 p.m.-6:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38942,"(('MW', '2:00 p.m.-3:00 p.m.'), ('T', '4:30 p.m.-5:30 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Cultural DiversityGlobal Cultures,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38943,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '8:00 a.m.-9:00 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38944,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Cultural DiversityGlobal Cultures,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38946,"(('MW', '2:00 p.m.-3:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38947,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Cultural DiversityGlobal Cultures,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38948,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Cultural DiversityGlobal Cultures,Social and Behavioral Sciences
LIN  312C CULTURE AND COMMUNICATION         ,38949,"(('MW', '2:00 p.m.-3:00 p.m.'), ('T', '8:30 a.m.-9:30 a.m.'))",FAC 21WCP 4.118,Face-to-face,"SLOTTA, JAMES",open,Global CulturesCultural Diversity,Social and Behavioral Sciences
LIN  365 BIAS         ,39005,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '3:00 p.m.-4:00 p.m.'))",BUR 224GAR 2.128,Face-to-face,"BEAVER, DAVID I",open,Ethics,
PHL  325J HEALTH AND JUSTICE         ,40525,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '10:00 a.m.-11:00 a.m.'))",WAG 302PMA 7.112,Face-to-face,"SMITH, NICOLE",open,Ethics,
PHL  325J HEALTH AND JUSTICE         ,40530,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '11:00 a.m.-12:00 p.m.'))",WAG 302PMA 7.112,Face-to-face,"SMITH, NICOLE",open,Ethics,
PHL  325J HEALTH AND JUSTICE         ,40535,"(('MW', '2:00 p.m.-3:00 p.m.'), ('W', '12:00 p.m.-1:00 p.m.'))",WAG 302PMA 6.112,Face-to-face,"SMITH, NICOLE",open,Ethics,
RTF  346 INTRODUCTION TO EDITING         ,09485,"(('MW', '2:00 p.m.-3:30 p.m.'), ('T', '5:00 p.m.-6:30 p.m.'))",CMB 4.114CMB 4.114,Face-to-face,"KOCHER, KAREN J",open,Independent Inquiry,
RTF  346 INTRODUCTION TO EDITING         ,09490,"(('MW', '2:00 p.m.-3:30 p.m.'), ('T', '6:30 p.m.-8:00 p.m.'))",CMB 4.114CMB 4.114,Face-to-face,"KOCHER, KAREN J",open,Independent Inquiry,
SDS  320E ELEMENTS OF STATISTICS         ,56605,"(('MW', '2:00 p.m.-3:30 p.m.'), ('TH', '3:00 p.m.-4:00 p.m.'))",UTC 4.124FAC 101B,Face-to-face,"GUYOT, LAYLA",open,Independent InquiryEthicsQuantitative Reasoning,Mathematics
SDS  320E ELEMENTS OF STATISTICS         ,56610,"(('MW', '2:00 p.m.-3:30 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",UTC 4.124FAC 101B,Face-to-face,"GUYOT, LAYLA",open,Independent InquiryEthicsQuantitative Reasoning,Mathematics
UGS  303 LANGUAGE AND ETHNIC IDENTITY         ,61300,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",PAR 1MAI 220A,Face-to-face,"TORIBIO, ALMEIDA J",open,,First-Year Signature Course
UGS  303 LANGUAGE AND ETHNIC IDENTITY         ,61305,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '1:00 p.m.-2:00 p.m.'))",PAR 1MAI 220A,Face-to-face,"TORIBIO, ALMEIDA J",open,,First-Year Signature Course
UGS  303 LANGUAGE AND ETHNIC IDENTITY         ,61310,"(('MW', '2:00 p.m.-3:00 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",PAR 1MAI 220A,Face-to-face,"TORIBIO, ALMEIDA J",open,,First-Year Signature Course
UTS  306K HANDS-ON SCIENCE II         ,46670,"(('MW', '2:00 p.m.-4:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",PMA 7.114PMA 7.114,Face-to-face,"DUNN, DENNIS P",open; reserved,,"Natural Science and Technology, Part I"
ECO  420K MICROECONOMIC THEORY         ,33665,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '1:00 p.m.-2:00 p.m.'))",WAG 420,Face-to-face,"IKIZLER, DEVRIM",open,,
ECO  420K MICROECONOMIC THEORY         ,33670,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '4:00 p.m.-5:00 p.m.'))",WAG 420,Face-to-face,"IKIZLER, DEVRIM",open,,
GEO  405 LIFE THROUGH TIME         ,26815,"(('MW', '2:30 p.m.-4:00 p.m.'), ('T', '11:00 a.m.-1:00 p.m.'))",JGB 2.218JGB 3.116,Face-to-face,"MARTINDALE, ROWAN CLARE",open,,"Natural Science and Technology, Part I"
GEO  405 LIFE THROUGH TIME         ,26820,"(('MW', '2:30 p.m.-4:00 p.m.'), ('W', '11:00 a.m.-1:00 p.m.'))",JGB 2.218JGB 3.116,Face-to-face,"MARTINDALE, ROWAN CLARE",open,,"Natural Science and Technology, Part I"
GEO  405 LIFE THROUGH TIME         ,26825,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '11:00 a.m.-1:00 p.m.'))",JGB 2.218JGB 3.116,Face-to-face,"MARTINDALE, ROWAN CLARE",open,,"Natural Science and Technology, Part I"
GEO  405 LIFE THROUGH TIME         ,26830,"(('MW', '2:30 p.m.-4:00 p.m.'), ('TH', '2:00 p.m.-4:00 p.m.'))",JGB 2.218JGB 3.116,Face-to-face,"MARTINDALE, ROWAN CLARE",open,,"Natural Science and Technology, Part I"
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41160,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '12:00 p.m.-2:00 p.m.'))",BUR 112ETC 2.114,Face-to-face,"JOSEPHS, ROBERT A",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41165,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '12:00 p.m.-2:00 p.m.'))",BUR 112RLP 0.122,Face-to-face,"JOSEPHS, ROBERT A",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41208,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '10:00 a.m.-12:00 p.m.'))",BUR 112SEA 2.108,Face-to-face,"JOSEPHS, ROBERT A",open; reserved,WritingQuantitative ReasoningIndependent Inquiry,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41209,"(('MW', '2:30 p.m.-4:00 p.m.'), ('F', '10:00 a.m.-12:00 p.m.'))",BUR 112ETC 2.114,Face-to-face,"JOSEPHS, ROBERT A",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
C S  329E ELEMENTS OF GAME DEVELOPMENT         ,50905,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",JGB 2.216GDC 1.304,Face-to-face,"TOPRAC, PAUL K",open; reserved,,
CMS  359T HOW PEOPLE TALK         ,08300,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '3:00 p.m.-4:00 p.m.'))",CMA 3.116,Hybrid or Blended,"STREECK, JURGEN K",open,Independent Inquiry,
ECE  306 INTRODUCTION TO COMPUTING         ,16580,"(('MW', '3:00 p.m.-4:30 p.m.'), ('F', '9:00 a.m.-10:00 a.m.'))",CPE 2.214ECJ 1.304,Face-to-face,"TELANG, NINA K",open; reserved,,
ECE  306 INTRODUCTION TO COMPUTING         ,16585,"(('MW', '3:00 p.m.-4:30 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))",CPE 2.214ECJ 1.304,Face-to-face,"TELANG, NINA K",open; reserved,,
ECE  306 INTRODUCTION TO COMPUTING         ,16590,"(('MW', '3:00 p.m.-4:30 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",CPE 2.214ECJ 1.304,Face-to-face,"TELANG, NINA K",open; reserved,,
ECE  306 INTRODUCTION TO COMPUTING         ,16595,"(('MW', '3:00 p.m.-4:30 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",CPE 2.214ECJ 1.304,Face-to-face,"TELANG, NINA K",open; reserved,,
ECE  411 CIRCUIT THEORY         ,16625,"(('MW', '3:00 p.m.-4:30 p.m.'), ('T', '9:00 a.m.-11:00 a.m.'))",ECJ 1.214EER 0.818,Face-to-face,"JIA, YAOYAO",open; reserved,,
ECE  411 CIRCUIT THEORY         ,16630,"(('MW', '3:00 p.m.-4:30 p.m.'), ('M', '6:30 p.m.-8:30 p.m.'))",ECJ 1.214EER 0.818,Face-to-face,"JIA, YAOYAO",open; reserved,,
ECE  319K INTRO TO EMBEDDED SYSTEMS         ,16850,"(('MW', '3:00 p.m.-4:30 p.m.'), ('T', '2:00 p.m.-3:00 p.m.'))",ETC 2.136EER 1.826,Face-to-face,"HOLT, LUCAS M",open; reserved,,
ECE  319K INTRO TO EMBEDDED SYSTEMS         ,16855,"(('MW', '3:00 p.m.-4:30 p.m.'), ('T', '3:00 p.m.-4:00 p.m.'))",ETC 2.136EER 1.826,Face-to-face,"HOLT, LUCAS M",open; reserved,,
ECE  319K INTRO TO EMBEDDED SYSTEMS         ,16860,"(('MW', '3:00 p.m.-4:30 p.m.'), ('T', '4:00 p.m.-5:00 p.m.'))",ETC 2.136EER 1.826,Face-to-face,"HOLT, LUCAS M",open; reserved,,
ECE  319K INTRO TO EMBEDDED SYSTEMS         ,16865,"(('MW', '3:00 p.m.-4:30 p.m.'), ('T', '5:00 p.m.-6:00 p.m.'))",ETC 2.136EER 1.826,Face-to-face,"HOLT, LUCAS M",open; reserved,,
ECE  464H HONORS SENIOR DESIGN PROJECT         ,17195,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '12:00 p.m.-1:30 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open; reserved,Independent Inquiry,
ECE  464H HONORS SENIOR DESIGN PROJECT         ,17200,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '1:30 p.m.-3:00 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open; reserved,Independent Inquiry,
ECE  464K SENIOR DESIGN PROJECT         ,17205,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '12:00 p.m.-1:30 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open; reserved,Independent Inquiry,
ECE  464K SENIOR DESIGN PROJECT         ,17210,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '1:30 p.m.-3:00 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open,Independent Inquiry,
ECE  464R RESEARCH SENIOR DESIGN PROJECT         ,17215,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '12:00 p.m.-1:30 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open; reserved,Independent Inquiry,
ECE  464R RESEARCH SENIOR DESIGN PROJECT         ,17220,"(('MW', '3:00 p.m.-4:30 p.m.'), ('MW', '1:30 p.m.-3:00 p.m.'))",WEL 1.308,Face-to-face,"REGISTER, LEONARD F",open; reserved,Independent Inquiry,
EVE  312 ENVIR ENGINEERING/SCIENCE         ,16480,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '8:00 a.m.-11:00 a.m.'))",CPE 2.220GLT 3.106,Face-to-face,"SALEH, NAVID",open; reserved,,
EVE  312 ENVIR ENGINEERING/SCIENCE         ,16485,"(('MW', '3:00 p.m.-4:00 p.m.'), ('TH', '9:30 a.m.-12:30 p.m.'))",CPE 2.220GLT 3.106,Face-to-face,"SALEH, NAVID",open; reserved,,
EVE  312 ENVIR ENGINEERING/SCIENCE         ,16490,"(('MW', '3:00 p.m.-4:00 p.m.'), ('W', '12:00 p.m.-3:00 p.m.'))",CPE 2.220GLT 3.106,Face-to-face,"SALEH, NAVID",open; reserved,,
EVE  312 ENVIR ENGINEERING/SCIENCE         ,16495,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '1:00 p.m.-4:00 p.m.'))",CPE 2.220GLT 3.106,Face-to-face,"SALEH, NAVID",open; reserved,,
HED  370K FNDTNS PEER SUPRT/SOC WELLNS         ,12045,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",SSB G1.310PMA 5.124,Face-to-face,"LANCASTER, ADRIAN J",open; reserved,Ethics,
HED  370K FNDTNS PEER SUPRT/SOC WELLNS         ,12050,"(('MW', '3:00 p.m.-4:00 p.m.'), ('T', '3:30 p.m.-4:30 p.m.'))",SSB G1.310PMA 5.120,Face-to-face,"LANCASTER, ADRIAN J",open; reserved,Ethics,
PHL  301 INTRODUCTION TO PHILOSOPHY         ,40250,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))",PAR 201JES A209A,Face-to-face,"MONTAGUE, MICHELLE",open,,
PHL  301 INTRODUCTION TO PHILOSOPHY         ,40255,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))",PAR 201JES A209A,Face-to-face,"MONTAGUE, MICHELLE",open,,
PHL  301 INTRODUCTION TO PHILOSOPHY         ,40260,"(('MW', '3:00 p.m.-4:00 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",PAR 201JES A209A,Face-to-face,"MONTAGUE, MICHELLE",open,,
SOC  385M SOCL STATISTICS: LINEAR MODELS         ,43365,"(('MW', '3:00 p.m.-4:30 p.m.'), ('F', '2:30 p.m.-4:30 p.m.'))",RLP 3.106RLP 1.402,Face-to-face,"LIN, KEN-HOU",open,,
COM  316 PHOTOGRAPHIC COMMUNICATION         ,06580,"(('MW', '3:30 p.m.-5:00 p.m.'), ('T', '5:00 p.m.-6:30 p.m.'))",CMA 3.120CMA 4.152,Face-to-face,"VALLBONA, RIMA N",open,,
COM  316 PHOTOGRAPHIC COMMUNICATION         ,06585,"(('MW', '3:30 p.m.-5:00 p.m.'), ('TH', '5:00 p.m.-6:30 p.m.'))",CMA 3.120CMA 4.152,Face-to-face,"VALLBONA, RIMA N",open,,
CH  302 PRINCIPLES OF CHEMISTRY II         ,49340,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '2:00 p.m.-3:00 p.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
CH  302 PRINCIPLES OF CHEMISTRY II         ,49345,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '3:00 p.m.-4:00 p.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
CH  302 PRINCIPLES OF CHEMISTRY II         ,49350,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
CH  302 PRINCIPLES OF CHEMISTRY II         ,49375,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '9:30 a.m.-10:30 a.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
CH  302 PRINCIPLES OF CHEMISTRY II         ,49380,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '10:30 a.m.-11:30 a.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
CH  302 PRINCIPLES OF CHEMISTRY II         ,49385,"(('MW', '4:00 p.m.-5:30 p.m.'), ('TH', '12:00 p.m.-1:00 p.m.'))",WEL 1.316WEL 4.132B,Face-to-face,"BORDAS, LESLI W",open; reserved,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40415,"(('MW', '4:00 p.m.-5:30 p.m.'), ('F', '12:00 p.m.-1:00 p.m.'))",WAG 302CBA 4.338,Face-to-face,"PROOPS, IAN N",open,,
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40420,"(('MW', '4:00 p.m.-5:30 p.m.'), ('F', '1:00 p.m.-2:00 p.m.'))",WAG 302CBA 4.338,Face-to-face,"PROOPS, IAN N",open,,
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40425,"(('MW', '4:00 p.m.-5:30 p.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",WAG 302CBA 4.338,Face-to-face,"PROOPS, IAN N",open,,
ECE  411 CIRCUIT THEORY         ,16635,"(('MW', '5:00 p.m.-6:30 p.m.'), ('T', '11:30 a.m.-1:30 p.m.'))",ECJ 1.214EER 0.818,Face-to-face,"SWARTZLANDER, EARL E JR",open; reserved,,
ECE  411 CIRCUIT THEORY         ,16640,"(('MW', '5:00 p.m.-6:30 p.m.'), ('T', '1:30 p.m.-3:30 p.m.'))",ECJ 1.214EER 0.818,Face-to-face,"SWARTZLANDER, EARL E JR",open; reserved,,
ECE  438 FUNDMNTLS ELEC CIRCUITS I LAB         ,16950,"(('MW', '5:00 p.m.-6:30 p.m.'), ('F', '9:00 a.m.-12:00 p.m.'))",GLT 1.106EER 1.828,Face-to-face,"AKINWANDE, DEJI",open,,
ECE  438 FUNDMNTLS ELEC CIRCUITS I LAB         ,16955,"(('MW', '5:00 p.m.-6:30 p.m.'), ('F', '12:00 p.m.-3:00 p.m.'))",GLT 1.106EER 1.828,Face-to-face,"AKINWANDE, DEJI",open; reserved,,
ECE  438 FUNDMNTLS ELEC CIRCUITS I LAB         ,16960,"(('MW', '5:00 p.m.-6:30 p.m.'), ('F', '3:00 p.m.-6:00 p.m.'))",GLT 1.106EER 1.828,Face-to-face,"AKINWANDE, DEJI",open; reserved,,
ECE  460N COMPUTER ARCHITECTURE         ,17110,"(('MW', '5:00 p.m.-6:30 p.m.'), ('F', '12:00 p.m.-1:30 p.m.'))",ECJ 1.204EER 1.512,Face-to-face,"DAS, POULAMI",open; reserved,,
ECE  460N COMPUTER ARCHITECTURE         ,17115,"(('MW', '5:00 p.m.-6:30 p.m.'), ('F', '3:00 p.m.-4:30 p.m.'))",ECJ 1.204EER 1.512,Face-to-face,"DAS, POULAMI",open; reserved,,
ECE  460N COMPUTER ARCHITECTURE         ,17120,"(('MW', '5:00 p.m.-6:30 p.m.'), ('TH', '5:00 p.m.-6:30 p.m.'))",ECJ 1.204PMA 5.112,Face-to-face,"DAS, POULAMI",open; reserved,,
